,sentence_para,sentence_counter,word_para,word_counter,syllable_para,syllable_counter
6910,3,6,67,127,120,204
6911,3,6,76,141,127,235
6912,3,5,83,122,134,220
6913,3,5,84,122,125,199
6914,4,4,89,93,137,151
6915,3,5,52,104,79,162
6916,3,4,58,88,112,144
6917,5,5,81,105,114,178
6918,5,5,91,106,147,165
6919,4,5,66,115,124,170
6920,4,6,83,113,129,178
6921,5,5,89,123,133,200
6922,4,5,89,115,130,202
6923,4,4,76,104,134,176
6924,5,4,91,74,147,111
6925,3,6,62,120,104,175
6926,3,5,58,149,99,244
6927,4,6,81,107,121,177
6928,4,5,78,104,115,185
6929,4,5,80,95,125,158
6930,3,5,71,98,120,156
6931,4,6,74,120,126,196
6932,3,6,71,142,148,262
6933,3,6,71,103,105,174
6934,5,5,106,107,189,211
6935,4,5,67,91,109,157
6936,5,5,81,128,136,208
6937,4,6,84,128,128,229
6938,4,7,85,127,148,226
6939,3,5,75,100,129,167
6940,4,5,72,91,112,143
6941,5,5,105,116,176,187
6942,5,4,91,121,154,199
6943,3,2,84,51,162,83
6944,5,3,100,64,164,123
6945,3,6,74,105,119,163
6946,4,5,71,118,126,211
6947,4,5,74,115,109,180
6948,4,7,68,148,119,224
6949,4,5,77,132,123,219
6950,4,6,69,123,115,209
6951,4,6,81,125,134,197
6952,4,5,65,96,104,169
6953,5,5,76,121,106,207
6954,3,4,57,95,101,147
6955,4,6,80,99,134,159
6956,3,6,64,124,106,202
6957,3,6,78,119,116,212
6958,3,4,71,100,118,178
6959,3,3,84,64,141,97
6960,3,5,64,93,100,135
6961,5,8,69,120,107,197
6962,4,4,76,79,122,132
6963,3,4,74,89,124,144
6964,5,6,71,105,128,202
6965,4,4,94,94,154,164
6966,4,5,68,110,99,160
6967,4,6,65,133,116,242
6968,3,4,58,72,100,126
6969,4,4,79,70,121,119
6970,4,5,76,108,119,192
6971,3,4,84,97,141,168
6972,4,4,86,69,147,106
6973,5,5,84,97,127,148
6974,3,5,69,89,113,152
6975,4,5,72,78,120,129
6976,3,6,52,112,85,197
6977,5,6,60,116,96,206
6978,4,7,76,101,124,167
6979,3,4,61,56,94,84
6980,3,6,76,126,123,215
6981,4,3,86,67,143,112
6982,4,5,74,100,127,165
6983,3,6,70,132,118,198
6984,3,6,75,109,122,155
6985,4,4,84,66,146,119
6986,4,6,80,113,138,194
6987,4,4,68,84,100,150
6988,4,4,88,75,173,126
6989,5,4,87,54,154,97
6990,4,6,69,130,116,216
6991,3,5,61,107,117,164
6992,3,6,75,128,119,225
6993,4,5,83,122,135,201
6994,5,3,99,69,158,108
6995,4,6,88,125,174,241
6996,4,5,93,100,152,171
6997,3,5,56,111,81,186
6998,4,5,84,118,143,195
6999,3,3,59,43,96,67
7000,4,5,78,93,136,142
7001,5,6,85,101,160,151
7002,3,5,82,110,138,192
7003,3,2,66,48,106,89
7004,4,4,85,94,149,166
7005,4,4,62,86,97,138
7006,3,4,75,72,117,116
7007,5,5,69,114,149,194
7008,4,5,90,115,157,194
7009,3,6,78,143,134,252
7010,4,5,79,120,128,194
7011,3,6,61,125,113,199
7012,3,4,66,102,101,163
7013,4,6,89,97,137,162
7014,3,4,73,83,123,136
7015,4,6,70,113,108,192
7016,5,5,88,102,137,164
7017,5,4,106,101,175,179
7018,4,5,99,95,161,150
7019,3,4,76,97,141,163
7020,3,4,72,80,121,128
7021,3,4,55,85,94,141
7022,3,6,73,153,117,251
7023,3,4,73,90,111,145
7024,4,4,72,97,106,150
7025,3,6,61,147,106,235
7026,4,5,71,129,110,216
7027,4,6,83,142,161,236
7028,3,4,69,119,109,193
7029,4,4,90,105,140,167
7030,3,4,56,93,87,146
7031,4,5,63,127,116,219
7032,5,6,80,117,119,173
7033,4,6,72,131,131,211
7034,4,4,90,72,138,124
7035,4,5,70,100,106,164
7036,3,5,69,112,105,187
7037,3,5,78,85,150,149
7038,3,6,59,112,98,187
7039,4,6,83,135,140,228
7040,4,5,82,115,135,191
7041,3,5,76,106,119,174
7042,4,5,83,104,127,186
7043,3,7,70,139,125,248
7044,3,4,57,95,99,164
7045,4,5,87,120,131,194
7046,3,5,74,109,133,187
7047,4,5,99,103,166,180
7048,4,4,61,73,99,123
7049,3,6,73,130,123,199
7050,4,5,53,94,90,143
7051,5,4,93,77,142,118
7052,4,3,81,49,142,87
7053,3,5,83,104,171,187
7054,4,4,79,87,126,138
7055,4,5,98,103,160,180
7056,3,2,67,54,96,89
7057,3,5,64,122,111,193
7058,4,4,80,86,146,164
7059,5,3,90,55,138,90
7060,3,4,79,128,149,237
7061,4,4,95,87,162,135
7062,4,4,76,88,122,155
7063,4,6,86,138,141,218
7064,4,4,84,97,142,162
7065,3,5,64,89,107,137
7066,4,5,73,132,135,244
7067,3,4,66,110,99,209
7068,4,5,70,93,111,162
7069,4,5,83,100,132,160
7070,3,5,50,106,85,163
7071,4,4,89,62,152,102
7072,4,5,82,116,159,176
7073,3,5,75,110,125,167
7074,3,4,63,91,87,149
7075,4,6,70,89,110,154
7076,3,6,66,131,102,204
7077,5,6,75,144,111,207
7078,4,4,84,73,123,126
7079,3,6,67,126,105,206
7080,4,4,82,80,144,125
7081,4,5,67,94,106,181
7082,3,6,64,108,115,191
7083,3,5,75,119,124,189
7084,3,6,69,118,125,178
7085,3,2,75,51,153,92
7086,4,4,85,87,127,135
7087,5,2,94,41,152,68
7088,3,5,59,104,102,173
7089,3,6,56,119,103,195
7090,4,5,71,111,130,178
7091,3,4,51,89,91,139
7092,4,6,95,120,157,184
7093,4,5,91,105,150,182
7094,4,7,74,137,131,217
7095,2,7,43,110,75,164
7096,3,6,72,122,113,215
7097,4,6,92,111,158,181
7098,3,4,58,79,92,132
7099,4,3,96,65,143,98
7100,4,5,74,117,103,191
7101,4,5,83,124,124,183
7102,4,5,76,107,139,171
7103,4,5,78,110,115,179
7104,4,5,82,97,129,172
7105,5,8,76,134,116,208
7106,3,5,55,114,85,174
7107,3,5,72,103,118,173
7108,5,4,83,92,142,158
7109,4,4,68,78,122,125
7110,4,5,76,113,125,186
7111,4,6,74,111,130,168
7112,5,5,78,121,109,195
7113,4,5,77,121,119,190
7114,4,5,83,124,133,191
7115,4,5,83,106,134,177
7116,3,5,55,105,85,160
7117,4,6,84,113,142,184
7118,3,6,63,108,90,166
7119,5,4,85,88,128,145
7120,3,6,74,104,122,173
7121,4,6,85,124,133,203
7122,3,5,60,131,101,208
7123,3,6,69,133,108,187
7124,4,6,74,128,126,197
7125,3,6,65,122,97,197
7126,3,6,69,129,133,209
7127,3,5,70,104,121,165
7128,5,4,82,67,133,103
7129,4,4,61,90,112,160
7130,3,5,67,134,111,232
7131,4,4,65,108,114,173
7132,3,2,82,47,132,82
7133,4,5,83,116,128,192
7134,5,6,83,123,135,204
7135,4,3,78,55,127,95
7136,4,6,56,121,88,195
7137,4,3,75,66,126,114
7138,4,5,77,108,130,180
7139,4,5,76,99,129,154
7140,5,7,75,156,104,257
7141,4,6,72,118,109,190
7142,4,3,80,72,116,108
7143,4,5,79,99,125,161
7144,4,5,86,117,147,186
7145,4,7,72,134,111,220
7146,4,5,73,95,115,153
7147,4,4,77,84,121,141
7148,4,4,75,83,132,137
7149,4,6,81,123,124,188
7150,3,4,51,107,85,180
7151,3,4,71,87,113,150
7152,4,5,98,98,152,164
7153,4,5,73,111,118,177
7154,5,4,75,99,121,165
7155,3,4,61,109,107,179
7156,5,6,99,146,157,241
7157,4,5,65,107,98,177
7158,4,4,73,94,132,174
7159,4,5,88,114,155,195
7160,4,5,84,110,137,175
7161,4,4,68,107,116,187
7162,3,5,73,89,116,147
7163,4,6,72,122,143,188
7164,4,4,78,80,127,132
7165,4,6,99,122,141,190
7166,4,4,97,73,144,119
7167,3,5,63,93,101,136
7168,3,6,67,129,116,206
7169,4,4,72,101,107,171
7170,4,5,80,135,133,217
7171,4,5,53,113,100,182
7172,3,4,60,79,99,138
7173,4,6,76,131,130,210
7174,4,5,90,90,179,158
7175,3,6,86,141,142,226
7176,4,6,77,114,121,194
7177,4,5,60,110,109,196
7178,3,6,80,118,123,189
7179,3,5,75,107,121,166
7180,3,5,62,120,105,202
7181,3,4,68,73,121,116
7182,3,5,79,132,127,212
7183,3,6,80,120,136,174
7184,4,3,65,89,107,136
7185,4,5,92,105,148,164
7186,4,5,96,110,154,169
7187,5,4,97,80,141,144
7188,3,4,79,123,144,216
7189,3,6,62,125,111,199
7190,4,3,69,60,116,94
7191,4,5,76,125,132,208
7192,4,5,67,103,116,182
7193,4,6,66,115,124,199
7194,4,4,73,76,111,124
7195,4,6,78,125,127,194
7196,4,6,89,149,129,235
7197,4,5,65,107,106,178
7198,3,4,85,110,124,199
7199,3,4,76,74,117,119
7200,5,3,94,58,152,99
7201,4,6,75,129,123,197
7202,4,5,78,117,124,214
7203,4,4,79,103,142,164
7204,3,5,70,106,110,193
7205,3,5,73,99,114,167
7206,3,5,62,119,98,186
7207,4,4,90,104,184,198
7208,3,6,68,136,118,220
7209,4,6,79,140,131,240
7210,4,5,83,113,136,166
7211,4,2,76,32,132,57
7212,3,7,78,126,120,211
7213,4,2,77,47,118,85
7214,4,5,97,91,152,148
7215,4,5,85,127,137,219
7216,3,4,57,90,98,133
7217,4,5,93,96,149,150
7218,5,5,100,103,161,162
7219,4,4,84,80,138,137
7220,4,3,89,72,152,115
7221,3,6,71,119,120,183
7222,4,6,81,128,138,220
7223,6,4,85,66,136,114
7224,4,5,71,114,138,181
7225,3,5,48,115,80,194
7226,4,6,78,119,128,184
7227,5,5,80,93,132,149
7228,5,5,88,109,152,168
7229,3,5,62,100,108,172
7230,5,4,89,71,139,124
7231,4,5,76,108,125,179
7232,4,4,70,96,121,162
7233,3,5,54,108,87,180
7234,3,3,69,81,131,124
7235,4,5,69,123,119,198
7236,5,5,81,109,137,169
7237,2,4,54,111,96,189
7238,4,5,62,104,108,176
7239,4,5,75,95,117,164
7240,4,7,60,165,104,278
7241,4,4,78,86,120,172
7242,4,4,86,76,148,126
7243,4,5,84,95,152,144
7244,3,5,61,126,109,217
7245,3,4,80,102,136,168
7246,3,5,66,101,105,171
7247,4,6,88,104,137,167
7248,3,4,75,89,112,144
7249,3,4,65,78,123,136
7250,3,6,70,123,122,188
7251,5,5,81,100,131,168
7252,3,5,59,109,104,178
7253,5,5,87,108,137,172
7254,3,6,66,119,106,189
7255,5,5,87,112,136,171
7256,3,4,99,82,154,132
7257,4,5,75,114,126,194
7258,3,6,66,133,118,204
7259,3,5,88,109,141,166
7260,3,4,71,74,136,123
7261,4,5,79,110,119,204
7262,5,6,80,116,114,185
7263,5,4,91,94,128,147
7264,3,3,84,61,141,105
7265,3,5,91,127,150,223
7266,4,6,94,124,139,183
7267,3,4,65,81,101,127
7268,3,5,84,105,161,187
7269,4,6,81,111,144,179
7270,5,5,95,94,161,157
7271,4,4,72,88,119,140
7272,3,6,71,115,123,185
7273,4,6,84,122,139,201
7274,4,5,86,107,129,173
7275,4,6,87,118,139,197
7276,4,6,78,120,143,202
7277,3,5,71,111,110,182
7278,3,4,74,91,118,161
7279,3,5,65,104,115,179
7280,3,5,61,124,102,195
7281,3,6,65,126,103,199
7282,4,6,78,113,129,175
7283,3,5,50,123,90,196
7284,2,5,60,74,91,118
7285,5,4,87,76,154,120
7286,3,5,68,116,92,185
7287,5,3,95,64,147,104
7288,3,4,72,95,117,154
7289,3,6,67,119,110,203
7290,3,3,72,84,114,144
7291,3,3,84,68,143,110
7292,3,4,59,115,101,188
7293,4,5,72,110,112,182
7294,3,4,53,91,92,146
7295,4,5,83,89,144,145
7296,3,5,59,93,95,143
7297,3,5,67,123,111,203
7298,6,7,96,145,159,232
7299,5,6,92,146,146,232
7300,5,5,97,113,161,178
7301,3,4,74,83,125,135
7302,4,5,65,101,112,168
7303,4,4,77,71,125,104
7304,3,6,74,109,132,181
7305,4,5,77,112,124,173
7306,4,4,80,82,128,136
7307,4,6,83,128,147,245
7308,3,7,63,125,107,195
7309,4,4,79,93,134,167
7310,3,5,71,106,124,195
7311,4,5,89,110,132,166
7312,6,5,86,113,135,185
7313,4,5,63,97,112,164
7314,5,5,90,103,150,162
7315,5,6,91,110,136,173
7316,3,5,68,83,118,133
7317,4,3,95,56,152,82
7318,3,6,80,114,125,188
7319,4,6,76,115,125,191
7320,4,4,85,76,135,118
7321,4,4,73,77,119,136
7322,3,5,68,95,115,150
7323,3,4,73,85,111,132
7324,3,6,79,131,137,212
7325,3,7,73,124,129,203
7326,4,6,81,149,163,274
7327,4,5,67,90,120,150
7328,3,4,53,85,80,138
7329,4,7,97,127,152,211
7330,3,5,49,86,75,136
7331,5,5,93,107,151,161
7332,5,7,74,117,129,198
7333,4,4,66,76,119,124
7334,4,6,79,119,116,192
7335,4,6,73,125,120,195
7336,3,6,64,106,95,164
7337,4,4,94,70,135,117
7338,4,4,101,79,180,136
7339,3,5,70,114,126,199
7340,4,5,85,96,130,151
7341,4,5,76,112,120,178
7342,3,4,57,98,89,156
7343,4,7,81,126,142,212
7344,4,4,78,84,120,137
7345,3,5,54,117,95,213
7346,2,5,56,89,99,138
7347,4,5,85,106,153,176
7348,3,3,75,62,109,106
7349,3,4,70,89,114,140
7350,5,5,89,134,153,219
7351,4,4,68,91,107,148
7352,3,6,67,130,114,203
7353,3,5,55,102,81,164
7354,4,5,91,99,143,159
7355,3,5,68,111,112,167
7356,5,6,92,110,151,191
7357,4,5,64,103,109,151
7358,3,7,87,136,142,207
7359,3,5,72,99,119,171
7360,3,5,62,107,104,187
7361,4,3,83,62,117,108
7362,4,4,69,68,111,116
7363,5,5,78,100,134,169
7364,5,5,80,127,141,208
7365,4,5,76,98,122,170
7366,4,7,85,137,147,212
7367,3,4,73,93,123,148
7368,4,4,94,68,151,136
7369,3,5,58,105,104,186
7370,4,4,80,85,123,155
7371,4,4,78,69,118,103
7372,4,4,84,66,124,106
7373,4,6,68,115,108,169
7374,4,4,65,87,114,129
7375,4,5,78,100,124,165
7376,4,5,83,88,131,149
7377,4,6,78,172,124,297
7378,3,6,76,123,111,198
7379,3,4,64,67,111,113
7380,4,10,78,142,133,224
7381,3,5,81,100,121,179
7382,3,6,66,122,101,179
7383,4,5,81,108,131,169
7384,3,5,56,117,95,185
7385,3,5,72,99,122,160
7386,4,6,78,112,115,191
7387,3,6,51,110,110,200
7388,3,3,69,70,108,105
7389,4,6,76,119,121,193
7390,4,6,49,118,83,193
7391,3,5,64,146,100,247
7392,4,2,80,49,138,97
7393,4,5,99,98,146,148
7394,4,2,74,37,133,64
7395,4,5,77,100,121,155
7396,3,6,56,117,90,200
7397,4,5,66,110,119,192
7398,3,5,72,105,124,195
7399,5,6,79,109,146,182
7400,3,5,68,106,108,177
7401,4,3,70,55,121,89
7402,4,4,74,94,117,156
7403,4,3,74,78,115,133
7404,4,5,83,115,138,191
7405,4,5,75,100,105,147
7406,5,5,91,121,165,190
7407,4,4,67,85,113,140
7408,4,5,81,144,156,249
7409,3,6,60,131,104,220
7410,3,6,74,126,122,192
7411,4,4,107,80,174,152
7412,4,3,71,73,113,121
7413,3,7,71,124,132,195
7414,3,6,71,115,108,191
7415,4,3,90,68,164,116
7416,3,5,72,98,121,162
7417,5,4,108,85,182,137
7418,4,2,70,47,122,75
7419,4,6,57,119,98,182
7420,3,5,66,94,107,162
7421,3,4,66,96,115,169
7422,4,6,71,117,126,198
7423,3,4,69,80,117,134
7424,4,3,70,71,116,107
7425,4,4,81,80,148,143
7426,5,6,94,103,152,170
7427,3,3,65,106,102,201
7428,5,5,80,97,134,152
7429,4,6,74,149,122,241
7430,4,5,79,112,126,198
7431,3,5,71,102,116,200
7432,5,6,81,129,119,210
7433,4,5,71,87,112,149
7434,4,5,65,148,101,231
7435,4,7,80,105,149,178
7436,4,6,91,102,150,148
7437,4,5,64,102,104,178
7438,4,5,72,104,122,166
7439,4,6,90,118,127,201
7440,5,5,91,104,136,167
7441,5,4,94,99,152,167
7442,4,3,76,84,135,134
7443,3,7,57,128,108,223
7444,4,4,69,89,97,160
7445,4,5,91,124,135,189
7446,5,6,92,108,160,163
7447,3,4,79,82,150,132
7448,3,5,71,88,128,147
7449,3,5,56,126,108,214
7450,3,5,68,93,109,148
7451,4,6,65,136,100,210
7452,3,4,67,95,94,144
7453,3,6,75,133,124,213
7454,3,5,71,110,119,181
7455,3,3,61,85,107,146
7456,4,6,80,117,135,196
7457,3,4,68,83,128,141
7458,4,2,77,52,130,84
7459,5,5,91,104,128,168
7460,4,6,77,150,129,240
7461,4,5,68,119,118,193
7462,4,4,73,90,123,127
7463,4,5,80,94,145,151
7464,4,5,65,109,107,177
7465,4,5,81,96,134,169
7466,4,4,86,81,137,130
7467,4,4,88,80,136,136
7468,4,6,64,102,105,161
7469,3,5,69,107,108,152
7470,4,7,70,92,116,144
7471,3,4,59,72,100,124
7472,3,6,64,127,106,197
7473,3,7,58,132,104,216
7474,4,6,77,159,132,250
7475,6,6,74,129,118,207
7476,3,4,61,74,104,123
7477,3,6,71,137,127,234
7478,4,3,97,66,152,110
7479,4,7,72,111,102,170
7480,4,4,85,61,133,97
7481,5,4,68,108,106,168
7482,4,5,63,109,100,194
7483,3,4,55,98,96,156
7484,4,6,78,120,127,198
7485,4,5,84,116,130,203
7486,5,3,101,77,161,120
7487,3,5,72,129,115,209
7488,3,7,81,142,121,222
7489,3,5,67,95,112,158
7490,3,6,65,107,100,173
7491,5,5,91,119,165,196
7492,5,6,106,106,177,179
7493,5,4,106,74,173,131
7494,3,6,69,101,112,158
7495,4,7,53,112,86,166
7496,4,6,63,116,99,190
7497,4,5,80,104,118,180
7498,4,7,75,160,123,250
7499,5,6,98,158,154,270
7500,4,5,78,96,133,154
7501,3,6,63,128,100,215
7502,4,6,59,112,100,191
7503,5,5,84,102,134,157
7504,4,5,74,104,124,186
7505,3,5,60,114,94,189
7506,4,5,55,88,88,152
7507,3,6,77,123,125,197
7508,4,6,88,131,148,212
7509,4,5,99,102,156,175
7510,4,6,69,107,122,170
7511,3,4,69,85,130,147
7512,4,4,87,92,158,170
7513,4,5,76,101,127,166
7514,3,6,62,99,100,177
7515,3,6,76,108,130,194
7516,4,6,97,131,173,233
7517,3,5,57,92,92,163
7518,3,3,66,54,114,92
7519,3,6,77,148,115,249
7520,3,5,55,107,104,175
7521,3,6,75,110,113,170
7522,3,5,73,116,106,190
7523,5,5,94,89,147,138
7524,4,5,69,89,120,140
7525,5,5,77,113,127,198
7526,2,4,39,92,72,159
7527,3,5,76,104,132,176
7528,4,7,89,146,159,235
7529,3,7,84,167,141,258
7530,3,5,62,113,104,196
7531,3,6,56,108,78,164
7532,4,5,71,121,120,194
7533,3,4,71,80,111,137
7534,3,5,61,112,96,190
7535,3,3,61,74,105,139
7536,4,5,88,102,146,165
7537,5,4,106,70,152,106
7538,4,5,70,114,113,207
7539,3,5,67,110,115,167
7540,2,3,59,65,103,104
7541,3,5,68,104,118,175
7542,5,6,77,124,125,206
7543,4,5,85,94,140,160
7544,3,5,82,122,127,203
7545,3,3,75,70,133,124
7546,4,5,60,99,100,166
7547,3,6,72,110,116,201
7548,3,6,63,116,103,191
7549,5,6,86,110,132,157
7550,4,7,79,136,134,236
7551,4,4,68,113,116,206
7552,6,5,83,96,132,163
7553,4,5,64,98,103,161
7554,3,4,67,88,101,136
7555,3,4,68,91,129,151
7556,3,5,76,105,141,170
7557,4,5,79,110,141,190
7558,3,7,64,138,103,249
7559,4,4,82,110,145,170
7560,4,5,79,107,130,193
7561,4,5,73,93,125,162
7562,4,5,78,102,126,164
7563,4,7,91,127,145,221
7564,4,5,93,100,151,164
7565,4,3,93,97,168,180
7566,2,6,67,112,106,187
7567,3,5,64,109,106,182
7568,3,5,52,73,78,119
7569,2,3,59,63,97,101
7570,5,3,71,66,117,127
7571,3,6,53,104,102,187
7572,3,3,70,56,123,104
7573,3,6,54,123,93,172
7574,3,4,60,81,94,119
7575,5,5,86,104,140,178
7576,4,3,67,69,127,128
7577,3,6,52,108,90,178
7578,4,5,76,94,119,153
7579,4,5,63,79,95,126
7580,3,4,76,89,137,148
7581,4,4,56,75,103,121
7582,2,5,48,95,74,154
7583,3,3,78,86,123,156
7584,3,4,55,82,86,99
7585,4,3,69,59,112,110
7586,3,4,67,85,132,154
7587,4,4,68,100,99,157
7588,4,3,81,60,131,99
7589,6,4,82,87,131,133
7590,3,7,76,147,118,246
7591,2,6,58,129,85,224
7592,4,8,79,178,128,298
7593,4,5,71,92,125,152
7594,4,4,79,74,117,127
7595,4,5,103,89,170,147
7596,5,6,93,125,146,203
7597,4,6,67,125,110,209
7598,3,5,43,102,68,187
7599,4,3,52,66,81,116
7600,3,6,68,122,105,218
7601,4,5,81,80,129,144
7602,4,4,88,77,154,143
7603,2,5,61,94,92,160
7604,3,4,72,89,122,167
7605,4,6,66,139,112,249
7606,4,6,75,131,120,216
7607,3,5,63,105,93,181
7608,3,6,59,95,98,153
7609,3,5,55,111,87,188
7610,3,5,54,104,87,184
7611,4,4,68,64,117,110
7612,5,6,86,110,154,212
7613,4,5,71,116,115,193
7614,3,4,46,105,72,155
7615,3,5,69,86,118,169
7616,5,5,87,105,143,179
7617,3,6,51,120,89,225
7618,5,4,77,85,138,161
7619,4,6,95,124,127,175
7620,3,6,69,114,96,175
7621,4,5,81,109,137,199
7622,3,4,65,103,110,156
7623,4,7,72,124,113,223
7624,4,5,77,97,119,174
7625,4,5,78,116,120,217
7626,4,5,78,71,120,128
7627,3,5,81,103,126,178
7628,3,6,58,123,107,241
7629,3,5,64,98,101,173
7630,3,4,56,78,91,122
7631,4,5,85,112,148,204
7632,5,5,77,75,116,151
7633,3,5,52,107,76,192
7634,4,5,70,91,122,159
7635,2,5,35,82,64,140
7636,2,5,49,81,90,149
7637,3,5,65,95,114,167
7638,4,4,80,72,127,117
7639,3,3,72,57,126,96
7640,2,4,63,64,107,111
7641,2,3,53,42,98,83
7642,3,4,59,81,104,157
7643,3,3,52,54,88,92
7644,2,4,59,83,96,151
7645,3,4,63,90,96,162
7646,3,4,74,84,135,154
7647,3,4,76,74,129,134
7648,4,4,60,84,100,153
7649,3,4,83,81,145,152
7650,3,5,56,87,99,143
7651,2,4,47,83,81,160
7652,4,4,83,84,136,147
7653,2,5,63,121,124,209
7654,2,6,60,131,101,241
7655,3,4,51,69,91,148
7656,2,6,45,85,81,151
7657,3,5,65,93,110,149
7658,2,4,49,84,82,150
7659,4,4,81,88,139,164
7660,4,5,71,99,125,180
7661,4,6,91,119,160,193
7662,2,3,43,53,71,94
7663,2,5,69,107,118,184
7664,2,5,53,101,98,179
7665,4,6,74,96,133,176
7666,4,4,82,79,146,137
7667,2,4,42,75,73,141
7668,2,5,47,79,93,160
7669,3,4,61,82,118,159
7670,2,4,49,81,82,140
7671,3,4,60,81,113,157
7672,3,4,54,87,102,158
7673,3,5,50,88,87,170
7674,3,4,66,76,109,141
7675,3,6,71,93,126,163
7676,3,4,74,72,129,155
7677,2,4,49,78,84,137
7678,4,4,63,81,109,158
7679,3,6,58,93,96,169
7680,2,5,46,105,90,182
7681,5,5,96,89,160,160
7682,3,5,54,96,92,185
7683,3,5,65,79,121,150
7684,3,4,59,102,105,181
7685,2,4,62,69,118,130
7686,4,4,66,78,106,141
7687,2,4,53,61,89,108
7688,4,4,75,76,125,137
7689,4,6,79,108,141,181
7690,3,4,92,74,159,132
7691,3,4,65,74,119,153
7692,3,5,61,84,97,141
7693,2,5,40,80,68,159
7694,3,6,71,102,122,185
7695,2,4,60,102,114,177
7696,3,5,75,82,125,135
7697,3,4,76,61,131,103
7698,2,4,53,81,91,157
7699,2,3,52,52,94,88
7700,3,4,64,79,120,138
7701,3,6,62,141,114,257
7702,3,4,62,78,109,142
7703,3,3,58,52,93,94
7704,2,5,45,85,71,162
7705,5,4,95,84,152,148
7706,2,6,48,108,85,200
7707,2,5,37,93,58,148
7708,2,3,49,57,82,96
7709,5,6,68,116,124,197
7710,2,4,37,93,61,155
7711,3,4,68,71,121,135
7712,3,5,58,92,110,176
7713,3,5,63,84,110,157
7714,2,5,48,108,83,213
7715,2,4,46,78,90,136
7716,2,5,54,87,90,150
7717,5,5,99,83,151,156
7718,2,4,60,85,99,168
7719,3,5,65,104,108,177
7720,3,4,53,72,98,151
7721,3,4,53,67,93,122
7722,4,5,77,88,127,161
7723,2,5,59,103,102,181
7724,3,5,81,90,137,171
7725,4,5,86,138,156,248
7726,3,5,67,88,111,161
7727,3,3,79,64,138,131
7728,3,5,78,94,129,175
7729,3,4,62,80,105,134
7730,2,4,35,79,61,135
7731,4,4,67,71,106,131
7732,3,4,67,92,125,172
7733,4,5,82,94,139,161
7734,2,4,63,73,106,146
7735,3,4,65,77,119,132
7736,2,4,41,82,72,138
7737,2,4,50,84,93,152
7738,3,4,58,82,99,165
7739,2,3,51,58,88,116
7740,4,5,62,94,109,184
7741,2,4,42,72,69,124
7742,2,6,40,119,68,225
7743,3,4,72,81,128,143
7744,2,4,46,76,94,146
7745,3,4,69,87,129,167
7746,3,4,74,67,123,133
7747,3,3,51,54,95,103
7748,2,5,54,105,103,192
7749,3,4,72,83,124,150
7750,3,6,63,106,113,193
7751,3,4,59,70,105,143
7752,3,5,52,103,92,170
7753,3,4,66,91,109,161
7754,2,4,51,90,90,176
7755,3,5,55,87,103,154
7756,2,6,50,117,76,199
7757,2,4,47,73,92,151
7758,2,5,64,90,111,169
7759,3,5,58,79,96,134
7760,2,4,54,67,91,130
7761,3,4,60,77,113,140
7762,3,5,75,100,129,176
7763,3,4,61,78,119,137
7764,3,5,78,103,130,183
7765,2,3,41,56,70,104
7766,3,4,59,63,95,129
7767,2,4,52,71,88,119
7768,3,6,75,94,122,165
7769,3,4,72,70,130,123
7770,2,5,53,106,93,201
7771,3,4,72,91,120,144
7772,3,5,59,123,102,219
7773,2,3,46,63,76,105
7774,4,4,69,91,117,155
7775,4,6,78,98,141,175
7776,4,4,66,84,112,151
7777,3,4,63,83,113,135
7778,3,4,58,86,104,152
7779,3,6,47,111,73,208
7780,3,4,61,109,110,181
7781,3,6,77,124,126,201
7782,2,6,50,110,83,206
7783,2,4,39,70,73,124
7784,3,4,57,80,107,140
7785,4,3,75,57,129,107
7786,4,4,66,74,104,136
7787,4,4,92,90,142,157
7788,2,4,39,78,70,146
7789,2,3,39,61,66,101
7790,2,3,48,53,95,110
7791,4,4,76,67,130,130
7792,3,4,77,73,123,126
7793,3,4,56,74,95,143
7794,3,6,78,95,141,182
7795,4,3,80,59,144,102
7796,4,6,87,112,139,205
7797,3,4,68,68,125,130
7798,2,5,50,106,84,192
7799,3,5,60,102,96,157
7800,3,4,56,94,94,157
7801,2,4,39,79,66,138
7802,3,4,63,81,104,136
7803,3,6,63,100,110,174
7804,3,4,68,99,111,179
7805,2,5,44,97,78,167
7806,3,6,65,112,109,204
7807,3,5,52,88,99,160
7808,3,4,60,93,100,178
7809,3,3,68,72,112,119
7810,4,5,64,93,116,182
7811,3,5,72,109,127,194
7812,2,4,44,97,70,178
7813,4,4,67,74,120,145
7814,2,6,60,121,107,193
7815,3,5,53,92,90,165
7816,4,4,72,101,128,177
7817,3,4,61,74,111,131
7818,3,5,55,94,93,162
7819,3,4,59,75,95,126
7820,4,4,71,79,140,148
7821,3,3,47,48,86,104
7822,4,6,93,99,165,184
7823,4,4,80,91,140,170
7824,4,4,68,75,116,137
7825,3,5,71,99,125,175
7826,3,5,54,84,98,159
7827,2,3,50,58,84,121
7828,3,5,56,95,99,154
7829,3,4,39,81,75,147
7830,4,6,71,110,121,188
7831,3,4,81,74,141,136
7832,3,5,73,98,129,192
7833,2,4,47,71,83,125
7834,4,5,65,93,121,173
7835,2,4,54,64,99,114
7836,2,5,49,106,88,186
7837,4,5,82,106,139,198
7838,4,4,72,90,119,179
7839,3,4,61,71,113,122
